,ID,Time,Filter,Flux,Freq,Lum,e_Lum,Lumkc,Lumbb,Tbb,maggies
2037,AT2018zr,-74.44,r.ZTF,0.0,5.05506e+14,0.00000e+00,1.32760e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2038,AT2018zr,-73.43,r.ZTF,0.0,5.05506e+14,0.00000e+00,1.93672e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2039,AT2018zr,-71.57,r.ZTF,0.0,5.05506e+14,0.00000e+00,1.27958e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2040,AT2018zr,-70.75,r.ZTF,0.0,5.05506e+14,0.00000e+00,1.76631e+41,0.00000e+00,0.00000e+00,2.29657e+04,inf
2041,AT2018zr,-25.09,r.ZTF,0.0,5.05506e+14,0.00000e+00,1.09413e+41,0.00000e+00,0.00000e+00,2.14162e+04,inf
2042,AT2018zr,-24.14,r.ZTF,0.0,5.05506e+14,0.00000e+00,7.22882e+40,0.00000e+00,0.00000e+00,2.11295e+04,inf
2043,AT2018zr,-23.21,r.ZTF,1.46493e-05,5.05506e+14,9.41971e+41,1.38814e+41,1.52649e+42,7.30301e+42,2.07963e+04,34.58545781769456
2044,AT2018zr,-21.34,r.ZTF,1.77753e-05,5.05506e+14,1.14298e+42,1.26326e+41,1.84292e+42,8.37377e+42,2.02899e+04,34.37545765198844
2045,AT2018zr,-19.47,r.ZTF,2.52241e-05,5.05506e+14,1.62195e+42,2.39019e+41,2.60204e+42,1.12524e+43,1.98097e+04,33.99546080128132
2046,AT2018zr,1.03,r.ZTF,0.000211746,5.05506e+14,1.36156e+43,8.77832e+41,2.04202e+43,5.36086e+43,1.52015e+04,31.68546196246168
2047,AT2018zr,1.95,r.ZTF,0.000249928,5.05506e+14,1.60708e+43,2.96035e+41,2.40707e+43,6.27242e+43,1.51350e+04,31.505462715383175
2048,AT2018zr,2.10,r.ZTF,0.000276577,5.05506e+14,1.77843e+43,2.12940e+42,2.66315e+43,6.93149e+43,1.51244e+04,31.395459846072942
2049,AT2018zr,8.47,r.ZTF,0.000357945,5.05506e+14,2.30164e+43,2.11989e+41,3.41424e+43,8.44377e+43,1.46675e+04,31.11545924925293
2050,AT2018zr,8.47,r.ZTF,0.000357945,5.05506e+14,2.30164e+43,4.23978e+41,3.41424e+43,8.44369e+43,1.46674e+04,31.11545924925293
2051,AT2018zr,38.33,r.ZTF,0.000198525,5.05506e+14,1.27655e+43,2.35149e+41,1.82784e+43,3.84041e+43,1.32031e+04,31.755461988267378
2052,AT2018zr,38.33,r.ZTF,0.000193115,5.05506e+14,1.24176e+43,2.28741e+41,1.77802e+43,3.73574e+43,1.32031e+04,31.7854599788837
2053,AT2018zr,38.34,r.ZTF,0.000194902,5.05506e+14,1.25325e+43,1.15429e+41,1.79448e+43,3.77031e+43,1.32031e+04,31.77545926079359
2054,AT2018zr,38.35,r.ZTF,0.000193115,5.05506e+14,1.24176e+43,1.14370e+41,1.77802e+43,3.73574e+43,1.32031e+04,31.7854599788837
2055,AT2018zr,38.35,r.ZTF,0.000196705,5.05506e+14,1.26485e+43,1.16497e+41,1.81108e+43,3.80518e+43,1.32031e+04,31.765461501767355
2056,AT2018zr,43.02,r.ZTF,0.000174508,5.05506e+14,1.12212e+43,3.10052e+41,1.60701e+43,3.37899e+43,1.32100e+04,31.895461647031112
2057,AT2018zr,43.03,r.ZTF,0.000169752,5.05506e+14,1.09153e+43,3.01602e+41,1.56321e+43,3.28689e+43,1.32100e+04,31.925462750514868
2058,AT2018zr,43.03,r.ZTF,0.000182732,5.05506e+14,1.17500e+43,3.24664e+41,1.68274e+43,3.53820e+43,1.32099e+04,31.845463481009837
2059,AT2019azh,-13.51,UVW2,0.00532487,1.52580e+15,1.19203e+44,2.19580e+42,1.75007e+43,2.97872e+44,3.58083e+04,28.1842274762826
2060,AT2019azh,-5.04,UVW2,0.00562742,1.52580e+15,1.25976e+44,3.48085e+42,1.90048e+43,2.99480e+44,3.47263e+04,28.12422667565002
2061,AT2019azh,-2.44,UVW2,0.00670362,1.52580e+15,1.50068e+44,4.14653e+42,2.28803e+43,3.50213e+44,3.43245e+04,27.934226530015348
2062,AT2019azh,4.25,UVW2,0.00537415,1.52580e+15,1.20306e+44,3.32418e+42,1.85494e+43,2.75462e+44,3.39105e+04,28.17422553992686
2063,AT2019azh,7.17,UVW2,0.00557583,1.52580e+15,1.24821e+44,3.44893e+42,1.92913e+43,2.84667e+44,3.38242e+04,28.134226189493287
2064,AT2019azh,9.26,UVW2,0.00542387,1.52580e+15,1.21419e+44,4.47325e+42,1.88220e+43,2.75535e+44,3.37159e+04,28.16422682060287
2065,AT2019azh,9.59,UVW2,0.00472399,1.52580e+15,1.05752e+44,1.94802e+42,1.64015e+43,2.39782e+44,3.36978e+04,28.314227575989563
2066,AT2019azh,15.92,UVW2,0.00503859,1.52580e+15,1.12794e+44,2.07775e+42,1.76320e+43,2.52486e+44,3.34179e+04,28.244227449011333
2067,AT2019azh,18.09,UVW2,0.00490128,1.52580e+15,1.09720e+44,3.03169e+42,1.72057e+43,2.44360e+44,3.33071e+04,28.274226216080486
2068,AT2019azh,18.32,UVW2,0.00494663,1.52580e+15,1.10736e+44,2.03983e+42,1.73681e+43,2.46548e+44,3.33007e+04,28.264226432381335
2069,AT2019azh,21.57,UVW2,0.00481182,1.52580e+15,1.07718e+44,1.98424e+42,1.69494e+43,2.38597e+44,3.31883e+04,28.29422656766385
2070,AT2019azh,24.17,UVW2,0.00472399,1.52580e+15,1.05752e+44,1.94802e+42,1.66636e+43,2.33716e+44,3.31392e+04,28.314227575989563
2071,AT2019azh,30.32,UVW2,0.00419092,1.52580e+15,9.38183e+43,1.72820e+42,1.48810e+43,2.05206e+44,3.29130e+04,28.44422657321374
2072,AT2019azh,30.44,UVW2,0.00438843,1.52580e+15,9.82399e+43,2.71447e+42,1.55824e+43,2.14877e+44,3.29130e+04,28.394227061746427
2073,AT2019azh,32.74,UVW2,0.00419092,1.52580e+15,9.38183e+43,1.72820e+42,1.48188e+43,2.06558e+44,3.30564e+04,28.44422657321374
2074,AT2019azh,36.09,UVW2,0.00392925,1.52580e+15,8.79605e+43,1.62029e+42,1.37863e+43,1.96061e+44,3.33252e+04,28.514225845400887
2075,AT2019azh,36.35,UVW2,0.00389322,1.52580e+15,8.71541e+43,2.40816e+42,1.36500e+43,1.94489e+44,3.33506e+04,28.52422763565295
2076,AT2019azh,38.85,UVW2,0.00355066,1.52580e+15,7.94855e+43,1.46418e+42,1.23853e+43,1.78854e+44,3.35314e+04,28.624227280942215
2077,AT2019azh,40.82,UVW2,0.00264429,1.52580e+15,5.91954e+43,3.81647e+42,9.17928e+42,1.34258e+44,3.37041e+04,28.94422729345269
2078,AT2019azh,46.48,UVW2,0.0034539,1.52580e+15,7.73193e+43,2.13641e+42,1.18628e+43,1.78514e+44,3.40913e+04,28.65422560154567
2079,AT2019azh,46.68,UVW2,0.00335977,1.52580e+15,7.52121e+43,2.07819e+42,1.15360e+43,1.73738e+44,3.41025e+04,28.68422613029754
2080,AT2019azh,49.47,UVW2,0.00335977,1.52580e+15,7.52121e+43,2.77092e+42,1.14774e+43,1.75256e+44,3.42916e+04,28.68422613029754
2081,AT2019azh,49.67,UVW2,0.00335977,1.52580e+15,7.52121e+43,1.38546e+42,1.14719e+43,1.75402e+44,3.43096e+04,28.68422613029754
2082,AT2019azh,50.12,UVW2,0.00342223,1.52580e+15,7.66104e+43,2.11682e+42,1.16728e+43,1.78988e+44,3.43492e+04,28.66422701476772
2083,AT2019azh,51.74,UVW2,0.00332897,1.52580e+15,7.45226e+43,1.37276e+42,1.13208e+43,1.75016e+44,3.44619e+04,28.694225296497912
2084,AT2019azh,52.07,UVW2,0.00332897,1.52580e+15,7.45226e+43,2.05913e+42,1.13146e+43,1.75182e+44,3.44824e+04,28.694225296497912
2085,AT2019azh,58.49,UVW2,0.00306415,1.52580e+15,6.85943e+43,1.26355e+42,1.02761e+43,1.65116e+44,3.49972e+04,28.78422494601752
2086,AT2019azh,61.39,UVW2,0.00266876,1.52580e+15,5.97431e+43,1.10051e+42,8.93725e+42,1.44184e+44,3.50536e+04,28.93422620075249
2087,AT2019azh,61.87,UVW2,0.0030925,1.52580e+15,6.92290e+43,1.91287e+42,1.03600e+43,1.66969e+44,3.50395e+04,28.774225729247103
2088,AT2019azh,64.47,UVW2,0.00287283,1.52580e+15,6.43114e+43,1.18466e+42,9.65834e+42,1.54120e+44,3.49008e+04,28.85422518166678
2089,AT2019azh,64.79,UVW2,0.00287283,1.52580e+15,6.43114e+43,2.36932e+42,9.66277e+42,1.53994e+44,3.48830e+04,28.85422518166678
2090,AT2019azh,66.97,UVW2,0.00276891,1.52580e+15,6.19852e+43,1.14181e+42,9.34180e+42,1.47616e+44,3.47646e+04,28.89422790057701
2091,AT2019azh,67.20,UVW2,0.00271838,1.52580e+15,6.08538e+43,1.68145e+42,9.17338e+42,1.44863e+44,3.47558e+04,28.91422458427026
2092,AT2019azh,70.26,UVW2,0.00266876,1.52580e+15,5.97431e+43,1.65076e+42,9.03916e+42,1.41297e+44,3.46147e+04,28.93422620075249
2093,AT2019azh,73.96,UVW2,0.00252528,1.52580e+15,5.65311e+43,2.08268e+42,8.58174e+42,1.32923e+44,3.44880e+04,28.994226152068133
2094,AT2019azh,74.02,UVW2,0.00247919,1.52580e+15,5.54993e+43,1.53350e+42,8.42562e+42,1.30483e+44,3.44857e+04,29.014225471312038
2095,AT2019azh,78.02,UVW2,0.00221978,1.52580e+15,4.96921e+43,9.15363e+41,7.58278e+42,1.15798e+44,3.42929e+04,29.134225164684814
2096,AT2019azh,204.79,UVW2,0.000385753,1.52580e+15,8.63551e+42,3.97680e+41,9.90598e+41,4.20280e+43,5.08639e+04,31.03422671936178
2097,AT2019azh,210.67,UVW2,0.000329845,1.52580e+15,7.38393e+42,3.40043e+41,8.31240e+41,3.86570e+43,5.26360e+04,31.20422523711304
2098,AT2019azh,216.48,UVW2,0.000314999,1.52580e+15,7.05160e+42,3.24738e+41,7.87080e+41,3.82151e+43,5.34863e+04,31.25422706231307
2099,AT2019azh,219.30,UVW2,0.000326821,1.52580e+15,7.31624e+42,3.36925e+41,8.14172e+41,4.01423e+43,5.37923e+04,31.214225113740248
2100,AT2019azh,223.99,UVW2,0.000287283,1.52580e+15,6.43114e+42,2.96165e+41,7.12009e+41,3.60509e+43,5.43256e+04,31.35422518166678
2101,AT2019azh,226.95,UVW2,0.000329845,1.52580e+15,7.38393e+42,5.44068e+41,8.15444e+41,4.18340e+43,5.45907e+04,31.20422523711304
2102,AT2019azh,231.91,UVW2,0.000254865,1.52580e+15,5.70542e+42,2.10196e+41,6.27187e+41,3.29661e+43,5.50835e+04,31.484224502642345
2103,AT2019azh,237.66,UVW2,0.000274353,1.52580e+15,6.14169e+42,2.26268e+41,6.71390e+41,3.63576e+43,5.56945e+04,31.404225716277534
2104,AT2019azh,246.30,UVW2,0.000247919,1.52580e+15,5.54993e+42,4.08934e+41,6.02623e+41,3.38522e+43,5.64540e+04,31.514225471312038
2105,AT2019azh,254.25,UVW2,0.000228197,1.52580e+15,5.10843e+42,2.35252e+41,5.51574e+41,3.19624e+43,5.71048e+04,31.60422517337043
2106,AT2019azh,258.34,UVW2,0.000211987,1.52580e+15,4.74556e+42,2.62250e+41,5.10797e+41,3.01205e+43,5.74732e+04,31.684226927883017
2107,AT2019azh,262.46,UVW2,0.000219943,1.52580e+15,4.92366e+42,4.53486e+41,5.28482e+41,3.16601e+43,5.78088e+04,31.64422463877281
2108,AT2019azh,265.67,UVW2,0.000213949,1.52580e+15,4.78947e+42,2.20563e+41,5.13410e+41,3.09853e+43,5.79664e+04,31.67422434768133
2109,AT2019azh,275.94,UVW2,0.000189806,1.52580e+15,4.24901e+42,2.34809e+41,4.54417e+41,2.77908e+43,5.82496e+04,31.80422515777886
2110,AT2019azh,277.87,UVW2,0.000189806,1.52580e+15,4.24901e+42,2.73944e+41,4.54105e+41,2.78810e+43,5.83339e+04,31.80422515777886
2111,AT2019azh,282.00,UVW2,0.000165314,1.52580e+15,3.70073e+42,2.04510e+41,3.95574e+41,2.42644e+43,5.83136e+04,31.95422591408583
2112,AT2019azh,285.55,UVW2,0.00018294,1.52580e+15,4.09532e+42,2.26316e+41,4.37817e+41,2.68327e+43,5.82954e+04,31.844228313127438
2113,AT2019azh,340.48,UVW2,0.000153571,1.52580e+15,3.43786e+42,3.79966e+41,3.66398e+41,2.28572e+43,5.86765e+04,32.03422696937231
2114,AT2019azh,345.61,UVW2,0.000114369,1.52580e+15,2.56028e+42,5.42365e+41,2.84202e+41,1.41948e+43,5.40512e+04,32.3542291904611
2115,AT2019azh,395.33,UVW2,0.000119759,1.52580e+15,2.68094e+42,2.46924e+41,2.90720e+41,1.64495e+43,5.66046e+04,32.304229597633935
2116,AT2019azh,399.85,UVW2,0.000133755,1.52580e+15,2.99425e+42,2.75780e+41,3.31451e+41,1.67956e+43,5.43416e+04,32.184224935756134
2117,AT2019azh,404.59,UVW2,0.000125403,1.52580e+15,2.80729e+42,4.13698e+41,3.13770e+41,1.51289e+43,5.33484e+04,32.2542301845236
2118,AT2019azh,409.69,UVW2,0.000157874,1.52580e+15,3.53417e+42,2.27857e+41,3.97889e+41,1.84963e+43,5.26279e+04,32.00422346830226
2119,AT2019azh,414.72,UVW2,0.000128917,1.52580e+15,2.88594e+42,2.65805e+41,3.27097e+41,1.47087e+43,5.19806e+04,32.22422452354084
2120,AT2019azh,-13.51,UVM2,0.00444164,1.37638e+15,9.11020e+43,1.67816e+42,1.59888e+43,2.72122e+44,3.58075e+04,28.381141611063484
2121,AT2019azh,-5.03,UVM2,0.00460832,1.37638e+15,9.45210e+43,2.61171e+42,1.69619e+43,2.67274e+44,3.47255e+04,28.341143428232435
2122,AT2019azh,-2.44,UVM2,0.00548963,1.37638e+15,1.12597e+44,3.11118e+42,2.03814e+43,3.11959e+44,3.43243e+04,28.151142314818934
2123,AT2019azh,4.26,UVM2,0.00554042,1.37638e+15,1.13639e+44,3.13997e+42,2.07595e+43,3.08278e+44,3.39104e+04,28.141143279167856
2124,AT2019azh,7.18,UVM2,0.0054393,1.37638e+15,1.11565e+44,3.08266e+42,2.04203e+43,3.01323e+44,3.38240e+04,28.16114246844675
2125,AT2019azh,9.53,UVM2,0.00452421,1.37638e+15,9.27958e+43,1.70936e+42,1.70327e+43,2.49049e+44,3.37000e+04,28.361143111640708
2126,AT2019azh,15.92,UVM2,0.00473743,1.37638e+15,9.71691e+43,1.78992e+42,1.79516e+43,2.57059e+44,3.34178e+04,28.311142985218428
2127,AT2019azh,18.10,UVM2,0.00465096,1.37638e+15,9.53956e+43,2.63588e+42,1.76694e+43,2.50945e+44,3.33070e+04,28.33114348891954
2128,AT2019azh,18.32,UVM2,0.00465096,1.37638e+15,9.53956e+43,1.75725e+42,1.76721e+43,2.50862e+44,3.33005e+04,28.33114348891954
2129,AT2019azh,21.58,UVM2,0.00436057,1.37638e+15,8.94392e+43,1.64753e+42,1.66125e+43,2.33853e+44,3.31882e+04,28.401141843528855
2130,AT2019azh,24.18,UVM2,0.00424173,1.37638e+15,8.70018e+43,1.60263e+42,1.61786e+43,2.26909e+44,3.31390e+04,28.431142448012814
2131,AT2019azh,30.32,UVM2,0.00366052,1.37638e+15,7.50807e+43,1.38304e+42,1.40372e+43,1.93570e+44,3.29130e+04,28.591143039868264
2132,AT2019azh,30.44,UVM2,0.00379789,1.37638e+15,7.78983e+43,2.15241e+42,1.45640e+43,2.00834e+44,3.29130e+04,28.551144045209213
2133,AT2019azh,32.75,UVM2,0.00362696,1.37638e+15,7.43923e+43,1.37036e+42,1.38607e+43,1.93211e+44,3.30569e+04,28.60114308504607
2134,AT2019azh,36.09,UVM2,0.00336933,1.37638e+15,6.91080e+43,6.36508e+41,1.27949e+43,1.81965e+44,3.33255e+04,28.681141127815536
2135,AT2019azh,36.35,UVM2,0.0034005,1.37638e+15,6.97474e+43,1.92719e+42,1.29056e+43,1.83886e+44,3.33508e+04,28.671143052044503
2136,AT2019azh,38.86,UVM2,0.00298912,1.37638e+15,6.13096e+43,1.12936e+42,1.12968e+43,1.63141e+44,3.35320e+04,28.811141624001237
2137,AT2019azh,40.82,UVM2,0.00201161,1.37638e+15,4.12599e+43,1.90009e+42,7.57256e+42,1.10758e+44,3.37041e+04,29.24114053526495
2138,AT2019azh,46.49,UVM2,0.00275133,1.37638e+15,5.64324e+43,1.55928e+42,1.02674e+43,1.54509e+44,3.40917e+04,28.901143290852573
2139,AT2019azh,46.68,UVM2,0.00275133,1.37638e+15,5.64324e+43,1.55928e+42,1.02648e+43,1.54598e+44,3.41029e+04,28.901143290852573
2140,AT2019azh,49.47,UVM2,0.00267635,1.37638e+15,5.48944e+43,1.51679e+42,9.94358e+42,1.51837e+44,3.42918e+04,28.93114273068998
2141,AT2019azh,49.67,UVM2,0.00265181,1.37638e+15,5.43911e+43,1.00192e+42,9.84854e+42,1.50583e+44,3.43098e+04,28.94114398998527
2142,AT2019azh,50.12,UVM2,0.00265181,1.37638e+15,5.43911e+43,1.50288e+42,9.84002e+42,1.50887e+44,3.43494e+04,28.94114398998527
2143,AT2019azh,51.74,UVM2,0.00270111,1.37638e+15,5.54023e+43,1.02055e+42,9.99843e+42,1.54576e+44,3.44621e+04,28.921144323111292
2144,AT2019azh,52.08,UVM2,0.0026275,1.37638e+15,5.38925e+43,1.48910e+42,9.72161e+42,1.50521e+44,3.44827e+04,28.9511431882493
2145,AT2019azh,58.50,UVM2,0.00235257,1.37638e+15,4.82534e+43,8.88861e+41,8.60961e+42,1.38342e+44,3.49975e+04,29.071143613522807
2146,AT2019azh,61.39,UVM2,0.00216542,1.37638e+15,4.44148e+43,8.18152e+41,7.91547e+42,1.27698e+44,3.50534e+04,29.161144640895532
2147,AT2019azh,61.87,UVM2,0.00228846,1.37638e+15,4.69384e+43,1.29696e+42,8.36765e+42,1.34858e+44,3.50394e+04,29.10114168551261
2148,AT2019azh,64.47,UVM2,0.00220568,1.37638e+15,4.52406e+43,8.33362e+41,8.08847e+42,1.29068e+44,3.49006e+04,29.141143736896087
2149,AT2019azh,64.80,UVM2,0.00218546,1.37638e+15,4.48258e+43,1.23858e+42,8.01732e+42,1.27769e+44,3.48828e+04,29.15114284474805
2150,AT2019azh,66.98,UVM2,0.00214557,1.37638e+15,4.40076e+43,8.10651e+41,7.89072e+42,1.24685e+44,3.47644e+04,29.171143279712666
2151,AT2019azh,67.20,UVM2,0.0020871,1.37638e+15,4.28083e+43,1.18284e+42,7.67711e+42,1.21233e+44,3.47556e+04,29.20114185480672
2152,AT2019azh,70.26,UVM2,0.0020871,1.37638e+15,4.28083e+43,1.18284e+42,7.70028e+42,1.20366e+44,3.46144e+04,29.20114185480672
2153,AT2019azh,73.96,UVM2,0.00199316,1.37638e+15,4.08816e+43,1.50613e+42,7.37376e+42,1.14212e+44,3.44880e+04,29.251144592777123
2154,AT2019azh,74.03,UVM2,0.00197489,1.37638e+15,4.05068e+43,1.11924e+42,7.30654e+42,1.13151e+44,3.44856e+04,29.261142723161434
2155,AT2019azh,78.02,UVM2,0.00178461,1.37638e+15,3.66040e+43,6.74270e+41,6.63031e+42,1.01251e+44,3.42927e+04,29.37114169447299
2156,AT2019azh,204.79,UVM2,0.000293456,1.37638e+15,6.01905e+42,2.77188e+41,8.63001e+41,3.66206e+43,5.08671e+04,31.331142516191726
2157,AT2019azh,210.67,UVM2,0.000255589,1.37638e+15,5.24238e+42,3.37988e+41,7.40148e+41,3.44212e+43,5.26362e+04,31.481144603026078
2158,AT2019azh,216.48,UVM2,0.000253246,1.37638e+15,5.19431e+42,2.87048e+41,7.28238e+41,3.53599e+43,5.34873e+04,31.491143513898937
2159,AT2019azh,219.31,UVM2,0.000230963,1.37638e+15,4.73727e+42,2.61791e+41,6.62532e+41,3.26663e+43,5.37927e+04,31.591143969997677
2160,AT2019azh,223.99,UVM2,0.000235257,1.37638e+15,4.82534e+42,2.22215e+41,6.72011e+41,3.40262e+43,5.43258e+04,31.571143613522807
2161,AT2019azh,231.92,UVM2,0.000183461,1.37638e+15,3.76295e+42,1.73290e+41,5.21003e+41,2.73857e+43,5.50841e+04,31.841140608978577
2162,AT2019azh,237.67,UVM2,0.000197489,1.37638e+15,4.05068e+42,1.49233e+41,5.58280e+41,3.02331e+43,5.56950e+04,31.761142723161434
2163,AT2019azh,246.31,UVM2,0.000197489,1.37638e+15,4.05068e+42,2.98465e+41,5.55197e+41,3.11886e+43,5.64543e+04,31.761142723161434
2164,AT2019azh,254.25,UVM2,0.000161266,1.37638e+15,3.30772e+42,1.82791e+41,4.51276e+41,2.61507e+43,5.71051e+04,31.981142965111722
2165,AT2019azh,258.35,UVM2,0.000175204,1.37638e+15,3.59359e+42,1.98589e+41,4.89022e+41,2.88373e+43,5.74738e+04,31.89113995720499
2166,AT2019azh,262.46,UVM2,0.000158323,1.37638e+15,3.24734e+42,3.58910e+41,4.40889e+41,2.64128e+43,5.78090e+04,32.001139973622685
2167,AT2019azh,265.67,UVM2,0.000159788,1.37638e+15,3.27739e+42,1.81115e+41,4.44492e+41,2.68264e+43,5.79667e+04,31.991139597747022
2168,AT2019azh,275.94,UVM2,0.000135376,1.37638e+15,2.77669e+42,1.79020e+41,3.75868e+41,2.29871e+43,5.82498e+04,32.17114580573414
2169,AT2019azh,277.88,UVM2,0.000140457,1.37638e+15,2.88090e+42,2.12273e+41,3.89754e+41,2.39300e+43,5.83339e+04,32.13114152962846
2170,AT2019azh,282.01,UVM2,0.00012576,1.37638e+15,2.57946e+42,1.66304e+41,3.49019e+41,2.14087e+43,5.83136e+04,32.25114367826167
2171,AT2019azh,285.55,UVM2,0.000126924,1.37638e+15,2.60332e+42,1.91820e+41,3.52293e+41,2.15908e+43,5.82950e+04,32.24114062399774
2172,AT2019azh,340.48,UVM2,9.45242e-05,1.37638e+15,1.93878e+42,3.74993e+41,2.61702e+41,1.63245e+43,5.86746e+04,32.56114247393911
2173,AT2019azh,395.34,UVM2,7.43949e-05,1.37638e+15,1.52591e+42,1.82704e+41,2.08922e+41,1.18203e+43,5.66030e+04,32.82114208915194
2174,AT2019azh,399.86,UVM2,0.000116827,1.37638e+15,2.39623e+42,2.20701e+41,3.33683e+41,1.69059e+43,5.43382e+04,32.331141938523324
2175,AT2019azh,404.59,UVM2,0.000108528,1.37638e+15,2.22602e+42,3.48540e+41,3.12438e+41,1.50645e+43,5.33480e+04,32.41114550069763
2176,AT2019azh,409.69,UVM2,9.8979e-05,1.37638e+15,2.03015e+42,1.86984e+41,2.86649e+41,1.33248e+43,5.26273e+04,32.51114234561595
2177,AT2019azh,414.72,UVM2,0.000100819,1.37638e+15,2.06789e+42,2.09506e+41,2.93590e+41,1.32017e+43,5.19802e+04,32.491144036353866
2178,AT2019azh,-13.52,UVW1,0.00392861,1.22551e+15,6.80936e+43,1.88150e+42,1.48792e+43,2.53264e+44,3.58089e+04,28.51440270555685
2179,AT2019azh,-5.04,UVW1,0.00422902,1.22551e+15,7.33004e+43,2.70049e+42,1.62983e+43,2.56842e+44,3.47269e+04,28.434400652426497
2180,AT2019azh,-2.45,UVW1,0.00476694,1.22551e+15,8.26241e+43,3.80498e+42,1.84965e+43,2.83117e+44,3.43247e+04,28.304400785922326
2181,AT2019azh,-1.80,UVW1,0.00490049,1.22551e+15,8.49389e+43,5.47621e+42,1.90364e+43,2.89972e+44,3.42581e+04,28.274401231736558
2182,AT2019azh,4.25,UVW1,0.00490049,1.22551e+15,8.49389e+43,3.12926e+42,1.91517e+43,2.84408e+44,3.39106e+04,28.274401231736558
2183,AT2019azh,7.17,UVW1,0.00467993,1.22551e+15,8.11160e+43,2.98842e+42,1.83176e+43,2.70301e+44,3.38243e+04,28.32440160708023
2184,AT2019azh,9.53,UVW1,0.00415183,1.22551e+15,7.19626e+43,1.98840e+42,1.62864e+43,2.38140e+44,3.37002e+04,28.45440109332615
2185,AT2019azh,15.91,UVW1,0.0043475,1.22551e+15,7.53541e+43,2.08211e+42,1.71407e+43,2.45454e+44,3.34181e+04,28.404401023313124
2186,AT2019azh,18.09,UVW1,0.00422902,1.22551e+15,7.33004e+43,2.70049e+42,1.67073e+43,2.37284e+44,3.33072e+04,28.434400652426497
2187,AT2019azh,18.31,UVW1,0.00422902,1.22551e+15,7.33004e+43,2.02537e+42,1.67093e+43,2.37199e+44,3.33008e+04,28.434400652426497
2188,AT2019azh,21.57,UVW1,0.00396496,1.22551e+15,6.87237e+43,1.89891e+42,1.56984e+43,2.20988e+44,3.31883e+04,28.504402974123764
2189,AT2019azh,24.17,UVW1,0.00382155,1.22551e+15,6.62379e+43,1.83022e+42,1.51443e+43,2.12410e+44,3.31394e+04,28.544401134661708
2190,AT2019azh,30.31,UVW1,0.00332843,1.22551e+15,5.76908e+43,1.59406e+42,1.32460e+43,1.82659e+44,3.29130e+04,28.694401430589856
2191,AT2019azh,30.44,UVW1,0.00339031,1.22551e+15,5.87634e+43,2.70615e+42,1.34922e+43,1.86055e+44,3.29130e+04,28.67440147341998
2192,AT2019azh,32.74,UVW1,0.00320804,1.22551e+15,5.56041e+43,1.53640e+42,1.27327e+43,1.77476e+44,3.30561e+04,28.73440056319617
2193,AT2019azh,36.08,UVW1,0.00300773,1.22551e+15,5.21323e+43,9.60312e+41,1.18786e+43,1.68928e+44,3.33250e+04,28.804402880949887
2194,AT2019azh,36.35,UVW1,0.00300773,1.22551e+15,5.21323e+43,2.40078e+42,1.18731e+43,1.69168e+44,3.33503e+04,28.804402880949887
2195,AT2019azh,38.84,UVW1,0.00276847,1.22551e+15,4.79851e+43,1.32588e+42,1.08929e+43,1.57296e+44,3.35310e+04,28.8944004456908
2196,AT2019azh,46.48,UVW1,0.00247879,1.22551e+15,4.29642e+43,1.97857e+42,9.65692e+42,1.45316e+44,3.40910e+04,29.014400661402696
2197,AT2019azh,46.67,UVW1,0.00241123,1.22551e+15,4.17933e+43,1.92465e+42,9.39193e+42,1.41444e+44,3.41022e+04,29.04440340399551
2198,AT2019azh,49.47,UVW1,0.00241123,1.22551e+15,4.17933e+43,1.92465e+42,9.36132e+42,1.42943e+44,3.42915e+04,29.04440340399551
2199,AT2019azh,49.67,UVW1,0.00245606,1.22551e+15,4.25703e+43,1.17626e+42,9.53242e+42,1.45747e+44,3.43095e+04,29.024402569651052
2200,AT2019azh,50.11,UVW1,0.00226068,1.22551e+15,3.91838e+43,1.80448e+42,8.76819e+42,1.34447e+44,3.43489e+04,29.11440226957852
2201,AT2019azh,51.73,UVW1,0.00241123,1.22551e+15,4.17933e+43,1.15479e+42,9.33420e+42,1.44303e+44,3.44617e+04,29.04440340399551
2202,AT2019azh,52.07,UVW1,0.00234552,1.22551e+15,4.06543e+43,1.87220e+42,9.07667e+42,1.40530e+44,3.44822e+04,29.07440214879525
2203,AT2019azh,58.49,UVW1,0.00213914,1.22551e+15,3.70772e+43,1.02448e+42,8.20741e+42,1.31873e+44,3.49968e+04,29.174401978218448
2204,AT2019azh,61.38,UVW1,0.00200558,1.22551e+15,3.47621e+43,9.60514e+41,7.68781e+42,1.24028e+44,3.50537e+04,29.244400024724904
2205,AT2019azh,61.87,UVW1,0.00202413,1.22551e+15,3.50838e+43,1.61567e+42,7.76073e+42,1.25078e+44,3.50396e+04,29.234403995798992
2206,AT2019azh,64.47,UVW1,0.00200558,1.22551e+15,3.47621e+43,9.60514e+41,7.70709e+42,1.22985e+44,3.49009e+04,29.244400024724904
2207,AT2019azh,64.79,UVW1,0.00213914,1.22551e+15,3.70772e+43,1.70747e+42,8.22277e+42,1.31046e+44,3.48831e+04,29.174401978218448
